session_id,label,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
l21,U,0,0,0,0,0,2464,284,13316,3535,191,-4857
l21,U,0,0,0,0,0,2376,860,13432,3475,289,-5098
l21,U,0,0,0,0,0,2268,1868,12904,3683,-1140,-11894
l21,U,0,0,0,0,0,2680,2920,13412,-7350,-984,88
l21,U,0,2,0,0,0,2916,2060,13424,-1641,265,3056
l21,U,0,0,0,0,0,2120,1752,13504,1697,-33,-1326
l21,U,0,0,0,0,192,2284,2268,13344,1300,-349,-3480
l21,U,0,0,0,0,0,692,1008,13696,816,6117,3740
l21,U,0,0,0,0,0,960,2340,13432,-1000,-9283,-2538
l21,U,0,0,0,0,0,2936,2272,13224,718,-148,-6474
l21,U,0,0,0,0,0,1852,2104,13468,0,809,951
l21,U,0,0,0,0,0,3036,1956,10520,-708,390,-98
l21,U,0,9,0,0,0,1208,2064,13504,-472,9289,6293
l21,U,0,0,0,0,0,228,2024,13728,-1523,-8919,-3236
l21,U,0,0,0,0,0,2504,2032,13120,35,582,-1454
l21,U,0,0,0,0,0,2008,2136,13352,-285,-256,-1040
l21,U,0,0,0,0,0,2092,1712,14364,-2322,179,3808
l21,U,0,0,0,0,0,2208,1428,13792,403,-372,-3000
l21,U,0,0,0,0,0,2380,1648,13432,-824,-280,-913
l21,U,0,0,0,43,0,2244,1452,13416,-430,-191,-412
l21,U,0,0,0,221,0,2340,2268,13468,-413,-594,-3835
l21,U,0,0,0,0,0,2392,1856,13368,-699,-137,176
l21,U,0,0,0,0,0,2276,1792,13644,-1267,5,1869
l21,U,0,0,0,0,0,2488,1776,13636,-482,-96,-38
l21,U,0,0,0,0,0,2464,1696,13456,-478,-143,-378
l21,U,0,0,0,0,0,2432,1768,13692,-911,-19,347
l21,U,0,0,0,0,0,2552,1580,13972,-1933,10,2830
l21,U,0,0,0,0,0,2404,1392,13308,-238,-215,-941
l21,U,0,0,0,0,0,2504,1496,13804,-1887,-104,1696
l21,U,0,0,0,0,0,2408,1088,13528,-166,-190,-1086
l21,U,0,0,0,0,0,2512,1320,13700,225,-203,-1588
l21,U,0,0,0,0,0,5604,2932,19756,65,875,-2568
l21,U,0,0,0,0,0,2164,2292,12976,-341,-339,-451
l21,U,0,0,0,0,0,1828,1564,12580,-805,-111,415
l21,U,0,0,0,0,0,2516,1512,12988,-221,-224,-528
l21,U,0,0,0,0,0,2344,1772,13536,-1170,-47,1005
l21,U,0,0,0,0,0,2280,1568,13992,-1515,135,1254
l21,U,0,0,0,0,0,2596,1120,13700,-1304,-152,996
l21,U,0,0,0,0,0,2540,1248,13816,-1577,-169,1200
l21,U,0,0,0,0,0,2140,592,13516,-2360,-265,2109
l21,U,0,0,0,0,0,2504,396,13524,-874,-201,138
l21,U,0,0,0,0,0,2580,320,13464,-535,-154,-136
l21,U,0,0,0,130,0,2604,492,13596,-637,-206,-227
l21,U,0,0,0,153,0,2480,396,13488,-683,-160,-127
l21,U,0,0,0,0,0,2728,-104,13412,-1831,-194,485
l21,U,0,0,0,0,0,2504,124,13636,-636,-146,-140
l21,U,0,0,0,0,0,2668,-164,13140,-1073,-250,535
l21,U,0,0,0,0,165,2528,88,13568,602,-58,-1229
l21,U,0,0,0,188,732,2564,660,13712,-492,-218,-1595
l21,U,0,0,283,919,1059,2536,360,13664,-1587,-299,-16
l21,U,0,0,1170,1455,1872,2588,176,13748,-1652,-215,-95
l21,U,0,0,1682,1975,2067,2568,-44,13776,-235,-136,-193
l21,U,0,0,1802,2006,1952,2548,240,13472,-125,-166,-1157
l21,U,0,0,1723,2047,1983,2500,80,13748,-1151,-187,-119
l21,U,0,0,1616,2091,2047,2840,-276,13432,-1713,-210,540
l21,U,0,0,1622,2109,2016,2604,-108,13468,-1035,-169,238
l21,U,0,0,1465,1995,1796,2636,-360,13444,-633,-127,466
l21,U,0,0,1535,2007,1535,2728,-352,13628,-1009,-166,487
l21,U,0,0,1438,2025,1344,2644,-328,13560,-669,-187,-115
l21,U,0,0,1421,2080,1301,2580,-320,13784,-911,-215,-102
l21,U,0,0,1462,2121,1367,2620,-464,13764,-822,-171,-115
l21,U,0,0,1584,2011,1354,2728,-524,13548,-589,-152,-173
l21,U,0,0,1436,1937,1170,2624,-388,13624,-788,-170,-133
l21,U,0,0,1446,1929,1127,2592,-548,13372,-768,-98,-99
l21,U,0,0,1535,1985,1191,2620,-608,13688,-537,-134,-139
l21,U,0,0,1520,2038,1056,2780,-576,13696,-538,-141,-143
l21,U,0,0,1255,1838,953,2584,-520,13896,-230,-75,-260
l21,U,0,0,629,1600,754,2636,-512,13344,-228,-121,-253
l21,U,0,0,272,998,270,2576,-488,13540,-615,-164,-131
l21,U,0,0,0,16,0,2728,-296,13648,-2290,-262,1346
l21,U,0,0,0,0,0,1508,-1256,13360,-5809,2162,6200
l21,U,0,0,0,0,0,2348,-1872,13612,-1160,-47,667
l21,U,0,0,0,0,0,2332,-2360,12364,-9822,1036,7017
l21,U,0,0,0,0,0,1568,-4772,13392,-5141,-385,5032
l21,U,0,0,0,0,0,2368,-5084,12552,194,-2923,10479
l21,U,0,0,0,0,0,1360,-4516,14108,528,-1906,5969
l21,U,0,0,0,0,0,1632,-4432,13140,-1637,-863,3316
l21,U,0,0,0,0,0,2108,-4712,14256,-840,-1331,4411
l21,U,0,0,0,0,0,1384,-5044,13152,-213,-1731,5038
l21,U,0,0,0,0,0,756,-4948,13360,-445,-690,2306
l21,U,0,0,0,0,0,792,-5308,11628,295,-382,643
l21,U,0,0,0,0,0,1220,-4932,13240,-238,-157,161
l21,U,0,0,0,0,0,1740,-4904,12028,442,17,-45
l21,U,0,0,0,0,0,1576,-4336,11860,2328,113,710
l21,U,0,0,0,0,0,1288,-4252,13512,-668,-47,-869
l21,U,0,0,0,0,0,1304,-4980,12844,-1552,1507,-2896
l21,U,0,0,0,0,0,844,-4624,13020,-1954,619,-3836
l21,U,0,0,0,0,0,828,-5000,12076,-2749,459,-2362
l21,U,0,0,0,0,0,748,-5032,12920,-481,-183,-46
l21,U,0,0,0,0,0,1072,-5076,13012,-2229,466,877
l21,U,0,0,0,0,0,928,-5088,12852,-2500,580,783
l21,U,0,0,0,0,0,392,-5672,12580,-638,2694,1373
l21,U,0,0,0,0,0,404,-5496,13068,-1334,353,626
l21,U,0,0,0,0,0,-204,-5512,12656,-1421,-3628,666
l21,U,0,0,0,0,0,692,-5800,12800,-268,-410,-1012
l21,U,0,0,0,0,0,840,-4948,12500,-1368,5259,696
l21,U,0,0,0,0,0,-636,-6260,12652,-2616,3503,85
l21,U,0,0,0,0,0,-1024,-6152,12452,-2244,-4647,-204
l21,U,0,0,0,0,0,-744,-6424,12520,-864,-320,1198
l21,U,0,0,0,0,0,-340,-6408,12020,-1540,-176,1152
l21,U,0,0,0,0,0,-1132,-6136,10676,-1394,1834,827
l21,U,0,0,0,0,0,-544,-5776,12640,-1636,-2849,-157
l21,U,0,0,0,0,0,-136,-7096,12084,-1614,-3807,-190
l21,U,0,0,0,0,0,-264,-7440,12008,-403,-349,100
l21,U,0,0,0,0,0,-200,-7028,11692,-464,-668,-199
l21,U,0,0,0,0,0,80,-7104,12000,-1054,33,-43
l21,U,0,0,0,0,0,24,-6996,11984,-902,-404,53
l21,U,0,0,0,0,0,4,-7152,12136,-681,-76,-134
l21,U,0,0,0,0,0,-28,-7076,12092,-674,-66,-114
l21,U,0,0,0,0,0,-108,-7188,12200,-490,-30,-83
l21,U,0,0,0,0,0,24,-7148,12100,-621,-449,-189
l21,U,0,0,0,0,0,40,-7172,12132,-634,-137,-145
l21,U,0,0,0,0,0,96,-7188,11980,-670,-103,-89
l21,U,0,0,0,0,0,-44,-7216,12188,-615,-157,-133
l21,U,0,0,0,0,0,80,-7192,11984,-525,-174,-152
l21,U,0,0,0,0,0,-52,-7140,12140,-560,-133,-145
l21,U,0,0,0,0,0,-12,-7172,12052,-764,-75,-52
l21,U,0,0,0,0,0,560,-6260,12036,-1026,-711,929
l21,U,0,0,0,0,0,-284,-7540,10376,533,-607,214
l21,U,0,0,0,0,0,132,-7008,12080,-645,-247,10
l21,U,0,0,0,0,0,-4,-7076,12196,-645,-169,-258
l21,U,0,0,0,0,0,156,-7124,12252,-666,-132,-148
l21,U,0,0,0,0,0,-176,-7436,12288,-507,-392,879
l21,U,0,0,0,0,0,-248,-7940,11936,-922,-81,-29
l21,U,0,0,0,0,0,56,-6984,12228,-661,-156,-211
l21,U,0,0,0,0,0,36,-7016,12392,-577,-172,-158
l21,U,0,0,0,0,0,44,-7100,12032,-645,-144,-181
l21,U,0,0,0,0,0,232,-6320,11272,-834,-236,-176
l21,U,0,0,0,0,0,216,-6524,11900,-351,177,158
l21,U,0,0,0,0,0,88,-5516,11420,7613,4185,3102
l21,U,0,0,0,0,0,-2676,-7264,4204,3202,700,452
l21,U,0,0,0,0,0,-1064,-4612,13016,-237,-139,-175
l21,U,0,0,0,0,0,-936,-4356,13048,-120,81,-1726
l21,U,0,0,0,0,0,-652,-4700,12656,-137,-378,-935
l21,U,0,0,0,0,0,-916,-4524,13124,-924,-162,-7
l21,U,0,0,0,0,0,-752,-4440,13260,-976,91,55
l21,U,0,0,0,0,0,-1028,-4584,12908,-597,29,36
l21,U,0,0,0,0,0,-1024,-4456,12840,-702,-236,-111
l21,U,0,0,0,0,0,-928,-4612,13128,-556,-293,-171
l21,U,0,0,0,0,0,-1108,-4492,12512,40,-262,-459
l21,U,0,0,0,0,0,-816,-4188,13156,-809,-22,-68
l21,U,0,0,0,0,0,-832,-4304,12848,39,-242,-586
l21,U,0,0,0,0,0,-724,-4360,13112,-405,-57,-418
l21,U,0,0,0,0,0,-952,-4332,13252,-808,51,-438
l21,U,0,0,0,0,0,-844,-4272,13008,-5,-304,-536
l21,U,0,0,0,0,0,-728,-4080,13192,-262,-471,-56
l21,U,0,0,0,0,0,-872,-4148,13092,-707,-620,-163
l21,U,0,0,0,0,0,-736,-4248,13088,-289,-135,-291
l21,U,0,0,0,0,0,-660,-4140,13032,102,-132,-546
l21,U,0,0,0,0,0,-668,-3772,13524,-3,-113,-191
l21,U,0,0,0,0,0,-740,-3896,13232,-337,-143,-209
l21,U,0,0,0,0,0,-784,-3936,12932,-323,-185,-336
l21,U,0,0,0,0,0,-548,-3716,13224,-433,-176,-118
l21,U,0,0,0,0,0,-716,-3884,13120,-1004,238,-2
l21,U,0,0,0,0,0,-680,-3664,13200,-2158,480,195
l21,U,0,0,0,0,0,-828,-4064,12712,-1127,-400,19
l21,U,0,0,0,0,0,-824,-4196,12836,-574,-232,-212
l21,U,0,0,0,0,0,-664,-3868,13160,-328,-138,-164
l21,U,0,0,0,0,0,-784,-3904,13188,-1015,-210,-94
l21,U,0,0,0,0,0,-652,-3856,13292,-205,-126,-171
l21,U,0,0,0,0,0,-572,-4808,14812,-118,-17,-126
l21,U,15,0,0,0,0,-520,-3800,13052,-944,-116,-64
l21,U,0,0,0,0,0,-692,-3764,12936,-983,-178,-99
l21,U,0,0,0,0,0,-796,-4040,12848,-1221,-162,475
l21,U,0,0,0,0,0,-676,-4088,13232,-1005,-192,-276
l21,U,0,0,0,0,0,-636,-4240,13284,-1012,-157,-834
l21,U,0,0,0,0,0,-796,-4316,13084,-695,-218,-842
l21,U,0,0,0,0,0,204,-3904,13752,1895,-38,-539
l21,U,0,160,0,0,0,464,-3180,13652,-754,6,-74
l21,U,0,0,0,0,0,260,-2988,13364,330,-315,-100
l21,U,0,0,0,0,266,228,-2876,13380,-680,169,82
l21,U,0,0,0,69,579,312,-2840,13392,-218,-79,-100
l21,U,113,0,511,353,796,220,-2936,13356,-467,-94,-90
l21,U,320,0,999,283,957,144,-2660,12968,-24,54,-129
l21,U,879,48,1395,791,1002,404,-2604,13584,-172,-98,-64
l21,U,1004,0,1569,923,1058,240,-2680,13672,-558,-12,-242
l21,U,1303,4,1696,880,1316,216,-2564,13372,-385,-75,-121
l21,U,1305,0,1694,798,1311,176,-2628,13428,-570,-93,-96
l21,U,1243,0,1677,866,1341,168,-2532,13792,-643,-139,-207
l21,U,1392,16,1727,789,1392,308,-2440,13644,-549,-223,-175
l21,U,1333,16,1725,861,1345,188,-2684,13628,-483,-196,-195
l21,U,1392,37,1669,872,1381,148,-2548,13644,-589,-182,-153
l21,U,1379,30,1709,794,1360,176,-2520,13352,-743,-85,-133
l21,U,1327,18,1671,842,1355,92,-2740,13360,-712,-114,-96
l21,U,1329,13,1616,719,1280,244,-2552,13464,-566,-227,-154
l21,U,1456,7,1609,685,1326,168,-2688,13584,-445,-222,-153
l21,U,1446,9,1530,685,1299,84,-2564,13708,-519,-208,-157
l21,U,1426,14,1519,770,1351,196,-2528,13672,-647,-135,-190
l21,U,1429,25,1527,631,1383,180,-2708,13476,-607,-157,-138
l21,U,1433,32,1535,755,1367,256,-2560,13528,-540,-212,-144
l21,U,1574,101,1594,825,1232,292,-2388,13460,-349,-81,-126
l21,U,1793,121,1513,689,1200,72,-2408,13784,-890,-204,-216
l21,U,1824,70,1525,677,1281,236,-2704,13500,-464,-182,-180
l21,U,1895,43,1693,511,1211,276,-2556,13352,-238,-302,-229
l21,U,1842,42,1654,585,1226,380,-2444,13708,-649,-148,-169
l21,U,1866,51,1602,612,1243,296,-2452,13484,-332,-209,-228
l21,U,1840,62,1621,675,1136,204,-2404,13468,-618,-115,-214
l21,U,1769,64,1617,766,1019,180,-2452,13668,-519,-164,-322
l21,U,1705,61,1495,636,1067,484,-2432,13532,-559,-317,-298
l21,U,1706,46,1445,525,969,204,-2364,13436,-1561,23,207
l21,U,1785,47,1374,559,784,316,-2676,13472,-1217,56,-93
l21,U,1811,46,1305,639,794,260,-2580,13596,-442,-306,-328
l21,U,1739,39,1329,631,880,276,-2480,13400,-240,-312,-238
l21,U,1762,42,1280,683,761,264,-2792,13448,-656,-187,-214
l21,U,1715,46,1279,647,713,548,-2420,13532,-481,-314,-213
l21,U,1691,43,1307,673,687,236,-2720,13228,-895,-74,-77
l21,U,1663,51,1326,751,653,340,-2704,13512,-720,-124,-129
l21,U,1572,74,1339,755,611,464,-2632,13356,-650,-170,-164
l21,U,1638,22,1202,688,558,268,-2748,13432,-781,-12,-60
l21,U,1661,24,1235,679,511,348,-2932,13368,-472,-294,-277
l21,U,1566,18,1136,560,368,372,-2868,13380,-947,-88,-143
l21,U,1399,20,784,478,67,244,-2836,13120,-386,-306,-372
l21,U,1319,7,846,524,0,520,-2692,13512,-1056,36,-75
l21,U,1318,46,746,494,26,272,-3116,13216,-795,-43,-203
l21,U,1295,47,894,337,0,248,-3056,13476,-66,-386,-352
l21,U,1264,16,875,373,0,464,-2876,13316,-49,-346,-292
l21,U,1054,0,673,187,0,432,-2764,13316,-727,-102,-153
l21,U,699,0,422,71,0,324,-2920,13348,-604,-90,-11
l21,U,662,0,464,108,0,344,-2864,13432,-694,52,62
l21,U,635,0,402,142,0,312,-2912,13712,-1081,42,-11
l21,U,589,0,454,202,0,128,-2992,13360,-644,-103,-142
l21,U,546,0,487,176,0,332,-3084,13332,-658,57,-37
l21,U,81,0,102,51,0,508,-2944,13400,-566,-107,-135
l21,U,0,0,0,0,0,284,-2980,13568,-1277,-38,-172
l21,U,0,0,0,0,0,256,-2952,13208,-293,14,141
l21,U,0,0,0,0,0,372,-2852,13352,-155,-139,128
l21,U,0,0,0,0,0,100,-2844,13352,-1122,32,213
l21,U,0,0,0,0,0,212,-2772,13520,-458,-304,-130
l21,U,0,0,0,0,0,236,-3220,13448,-688,-32,-256
l21,U,0,0,0,0,0,56,-2848,13368,-713,-66,-168
l21,U,0,0,0,80,0,320,-2948,13828,-1321,-52,-133
l21,U,0,0,0,13,0,472,-2960,13008,-870,-77,49
l21,U,0,0,0,0,0,212,-3212,13372,-398,-374,-225
l21,U,0,0,0,0,0,184,-2964,13384,-617,-195,-95
l21,U,0,0,0,0,0,228,-3088,13336,-1140,-3,21
l21,U,0,0,0,0,0,112,-3172,13560,-905,-152,-85
l21,U,0,0,0,0,0,184,-3292,13096,-1147,8,52
l21,U,0,0,0,0,0,188,-3460,13324,-865,-61,-122
l21,U,0,73,0,42,0,76,-3496,13432,-277,-183,-243
l21,U,0,0,0,29,0,176,-3220,13296,-3,-134,-198
l21,U,0,0,0,0,0,8,-3360,13384,-755,-155,-61
l21,U,0,0,0,0,0,56,-3224,13348,-552,-217,-24
l21,U,0,0,0,0,0,240,-3192,13532,-80,-379,-68
l21,U,0,0,0,0,0,52,-3060,13416,-666,-288,-72
l21,U,0,0,0,0,0,304,-3300,13260,-767,-169,-56
l21,U,0,0,0,0,0,508,-3168,13568,-627,-221,34
l21,U,0,0,0,0,0,208,-3088,13204,174,-320,-55
l21,U,0,0,0,83,0,68,-2664,13328,-325,-211,-183
l21,U,0,0,0,0,0,88,-3124,14096,2777,131,485
l21,U,0,0,0,0,0,352,-2608,14220,3366,-1636,-1519
l21,U,0,0,0,0,0,1768,-1236,13532,6962,-5123,-1450
l21,U,0,354,0,0,0,1128,-200,14480,-4764,1165,2439
l21,U,0,633,0,0,0,1484,308,12796,672,-986,444
l21,U,0,937,0,0,0,2256,-832,13008,175,96,340
l21,U,0,1866,0,0,0,2628,192,13888,-791,-186,2693
l21,U,0,2745,0,107,0,2120,-644,13768,1206,-1984,-1962
l21,U,0,1526,0,0,0,2392,-552,13156,1207,-1094,91
l21,U,0,0,0,0,0,3488,-16,13168,2830,-1632,129
l21,U,0,0,0,0,0,760,540,14584,-1903,1697,457
l21,U,0,539,0,0,0,1724,740,13816,235,1980,1403
l21,U,0,723,0,0,0,1288,-292,13876,1,1531,908
l21,U,0,903,0,0,0,1768,744,14400,-489,1393,-1188
l21,U,0,1130,0,0,0,-568,2052,13556,-1615,-625,232
l21,U,0,2761,0,87,0,1732,132,15416,-2012,-434,185
l21,U,0,1755,0,0,0,280,40,12756,390,-2867,-1374
l21,U,0,0,0,0,0,2368,328,14236,1969,-636,294
l21,U,0,0,0,0,0,1596,-228,13596,-2303,452,418
l21,U,0,379,0,0,0,1176,-96,13232,-735,183,-1348
l21,U,0,197,0,0,0,1248,-504,13612,-4376,1322,-667
l21,U,0,579,0,0,0,896,-480,14276,3597,-3190,-607
l21,U,0,673,0,0,0,2408,-68,13424,-1826,-609,-1654
l21,U,0,2150,0,92,0,1440,776,12872,1109,355,278
l21,U,0,1840,0,0,0,1592,-300,13344,-3490,812,1399
l21,U,0,305,0,0,0,1888,-1808,13876,-5351,2744,1507
l21,U,0,0,0,0,0,1040,-1020,13632,-2843,1970,1107
l21,U,0,87,0,0,0,-1000,152,13304,-9,54,2206
l21,U,0,275,0,0,0,228,-1564,13956,-134,143,-502
l21,U,0,618,0,0,0,108,-1680,13824,-1230,774,-602
l21,U,0,694,0,0,0,592,-1616,14156,-382,-162,60
l21,U,0,2347,0,97,0,-308,-1016,13164,-595,-39,333
